compound_id,smiles,addiction_status,compound_name,parent_smiles,inchikey,butina_cluster_id,butina_cluster_type,bbb_MW,bbb_TPSA,bbb_HBD,bbb_HBA,bbb_RotB,bbb_clogP,bbb_rings,bbb_fr_ArRings,bbb_heuristic_score,bbb_permeable_heuristic,bbb_permeable_egg
NEW00576,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,0,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,SHGAZHPCJJPHSC-YCNIQYBTSA-N,2,non-addictive_only,300.44200000000006,37.3,1,1,5,5.602600000000005,1,0,4,1,0
NEW00670,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0,CHLORPHENIRAMINE,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,SOYKEARSMXGVTM-UHFFFAOYSA-N,3,non-addictive_only,274.795,16.130000000000003,0,2,5,3.8186000000000027,2,2,5,1,1
NEW02468,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],0,BETAMETHASONE SODIUM PHOSPHATE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],VQODGRNSFPNSQE-DVTGEIKXSA-L,6,non-addictive_only,470.4300000000003,147.02,2,8,4,0.7486999999999999,4,0,4,1,0
NEW01103,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,CLOXACILLIN,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,LQOLIRLGBULYKD-JKIFEVAISA-N,10,non-addictive_only,435.8890000000002,112.74,2,6,4,2.5487200000000003,4,2,4,1,0
NEW01647,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0,METHSCOPOLAMINE,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,LZCOQTDXKCNBEE-IKIFYQGPSA-N,13,non-addictive_only,318.3930000000001,59.06,1,4,4,1.0626999999999995,4,1,5,1,1
NEW02895,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12.[Na+],0,DOLUTEGRAVIR SODIUM,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12,RHWKPHLQXYSBKR-BMIGLBTASA-M,14,non-addictive_only,418.3760000000002,103.7,1,6,3,0.7208000000000001,4,2,4,1,0
NEW01297,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0,AMOXICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,16,non-addictive_only,365.4110000000001,132.96,4,6,4,0.023700000000000443,3,1,3,1,0
NEW01049,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0,CALCITRIOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,GMRQFYUYWCNGIN-NKMMMXOESA-N,19,non-addictive_only,416.6460000000002,60.69,3,3,6,5.704700000000008,3,0,3,1,0
NEW02274,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,TRIAMCINOLONE DIACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,XGMPVBXKDAHORN-RBWIMXSLSA-N,20,non-addictive_only,478.5130000000003,127.2,2,8,4,1.7620999999999991,4,0,4,1,0
NEW02673,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+],0,METHYLPREDNISOLONE SODIUM SUCCINATE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12,IMBXEJJVJRTNOW-XYMSELFBSA-M,21,non-addictive_only,473.5420000000003,141.03,2,8,6,0.8845999999999998,4,0,4,1,0
NEW01283,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0,PROCYCLIDINE,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,WYDUSKDSKCASEF-UHFFFAOYSA-N,23,non-addictive_only,287.4470000000001,23.47,1,2,5,3.940400000000003,3,1,5,1,1
NEW01318,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0,BUPIVACAINE,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-UHFFFAOYSA-N,24,non-addictive_only,288.43500000000006,32.34,1,2,5,3.8965400000000026,2,1,5,1,1
NEW02160,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,CLOBETASOL PROPIONATE,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CBGUOGMQLZIXBE-XGQKBEPLSA-N,26,non-addictive_only,466.97700000000026,80.67,1,5,4,4.103100000000003,4,0,5,1,1
NEW01229,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],0,CEFOTAXIME SODIUM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,GPRBEKHLDVQUJE-QSWIMTSFSA-M,27,non-addictive_only,454.4660000000001,176.34000000000003,2,12,7,-1.9571999999999958,3,1,3,1,0
NEW02001,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,HYDROCORTISONE BUTYRATE,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,BMCQMVFGOVHVNG-TUFAYURCSA-N,28,non-addictive_only,432.5570000000002,100.90000000000002,2,6,5,3.132600000000002,4,0,4,1,0
NEW00835,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,BETAMETHASONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,UREBDLICKHMUKA-DVTGEIKXSA-N,29,non-addictive_only,392.4670000000002,94.83,3,5,2,1.8957000000000002,4,0,3,1,0
NEW01188,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,0,HYDROCORTISONE HEMISUCCINATE ANHYDROUS,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,VWQWXZAWFPZJDA-CGVGKPPMSA-N,30,non-addictive_only,462.5390000000004,138.2,3,7,6,2.1973,4,0,3,1,0
NEW01108,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,0,DEXTROMETHORPHAN,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,MKXZASYAUGDDCJ-NJAFHUGGSA-N,31,mixed,271.404,12.47,0,2,1,3.3834000000000026,4,1,5,1,1
NEW00968,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0,RESERPINE,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,QEVHRUUCFGRFIF-MDEJGZGSSA-N,33,non-addictive_only,608.6880000000004,117.78000000000003,1,10,8,4.171100000000004,6,3,3,1,0
NEW00509,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,INDOMETHACIN,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,34,non-addictive_only,357.793,68.53,1,4,4,3.9273200000000026,3,3,5,1,1
NEW01626,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0,TESTOSTERONE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,45,mixed,288.431,37.3,1,2,0,3.879200000000003,4,0,5,1,1
NEW01543,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,0,ERTAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,JUZNIMUFDBIJCM-ANEDZVCMSA-N,47,non-addictive_only,475.52300000000025,156.26999999999998,5,7,7,0.9407000000000005,4,1,3,1,0
NEW03983,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,0,DEUCRAVACITINIB,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,BZZKEPGENYLQSC-FIBGUPNXSA-N,49,non-addictive_only,425.4673053340002,135.95,3,9,8,1.7324,4,3,3,1,0
NEW03082,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](F)[C@@H]2O,0,FLUOROESTRADIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](F)[C@@H]2O,KDLLNMRYZGUVMA-ZXXIGWHRSA-N,50,non-addictive_only,290.378,40.46,2,2,0,3.557200000000002,4,1,5,1,1
NEW03737,COc1cc(F)c(-n2c(=O)[nH]c3csc(C(=O)O)c3c2=O)cc1OCc1c(OC)ccc(F)c1F,0,LINZAGOLIX,COc1cc(F)c(-n2c(=O)[nH]c3csc(C(=O)O)c3c2=O)cc1OCc1c(OC)ccc(F)c1F,BMAAMIIYNNPHAB-UHFFFAOYSA-N,53,non-addictive_only,508.4300000000003,119.85000000000002,2,8,7,3.452200000000002,4,4,3,1,0
NEW03946,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+],0,DURLOBACTAM SODIUM,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O,BISPBXFUKNXOQY-RITPCOANSA-M,55,non-addictive_only,276.25000000000006,133.07,1,6,3,-1.7017999999999986,2,0,3,1,0
NEW03674,CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC.CCCCCCCC(=O)OCC(O)CO.CCCCCCCCCC(=O)OCC(O)CO.OCC(O)CO,0,MONOCTANOIN,CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC,ZQBULZYTDGUSSK-UHFFFAOYSA-N,56,non-addictive_only,344.49200000000025,72.83000000000001,1,5,16,4.154700000000004,0,0,4,1,1
NEW03939,Cl.NC(=O)OC[C@H](N)Cc1ccccc1,0,SOLRIAMFETOL HYDROCHLORIDE,NC(=O)OC[C@H](N)Cc1ccccc1,UCTRAOBQFUDCSR-SECBINFHSA-N,57,mixed,194.23400000000004,78.34,2,3,4,0.6517000000000001,1,1,5,1,1
NEW03567,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,0,UBROGEPANT,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,59,non-addictive_only,549.5530000000003,104.29,2,5,4,3.5306000000000024,6,3,3,1,0
NEW03881,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,0,BICTEGRAVIR,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,SOLUWJRYJLAZCX-LYOVBCGYSA-N,62,non-addictive_only,449.3850000000003,100.87,2,6,3,1.6343999999999999,5,2,4,1,0
NEW01211,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0,IBANDRONIC ACID,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,MPBVHIBUJCELCL-UHFFFAOYSA-N,65,non-addictive_only,319.23100000000005,138.53,5,4,9,0.4999999999999996,0,0,3,1,0
NEW01017,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,OXACILLIN,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,UWYHMGVUTGAWSP-JKIFEVAISA-N,67,non-addictive_only,401.44400000000013,112.74,2,6,4,1.89532,4,2,4,1,0
NEW01983,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,0,GAMOLENIC ACID,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,VZCCETWTMQHEPK-QNEBEIHSSA-N,68,non-addictive_only,278.4359999999999,37.3,1,1,13,5.660500000000005,0,0,3,1,0
NEW03194,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF,0,IOFLUPANE,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF,HXWLAJVUJSVENX-HZMVEIRTSA-N,69,non-addictive_only,431.2890000000002,29.54,0,3,5,3.7603000000000026,3,1,5,1,1
NEW03690,N[C@@H](Cc1cc(O)c(O)cc1[18F])C(=O)O,0,FLUORODOPA F 18,N[C@@H](Cc1cc(O)c(O)cc1[18F])C(=O)O,PAXWQORCRCBOCU-RPDRGXCHSA-N,72,non-addictive_only,214.18293799999995,103.78000000000002,4,4,3,0.19129999999999997,1,1,3,1,0
NEW03717,[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0,FLORTAUCIPIR F 18,[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,GETAAWDSFUCLBS-SJPDSGJFSA-N,73,non-addictive_only,262.277938,41.57,1,2,1,3.917200000000002,4,4,5,1,1
NEW03272,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.[Na+],0,LEVOTHYROXINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-],XUIIKFGFIJCVMT-LBPRGKRZSA-M,74,non-addictive_only,775.864,95.61000000000001,2,5,5,3.222600000000001,2,2,3,1,0
NEW03060,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,0,SELUMETINIB,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,CYOHGALHFOKKQC-UHFFFAOYSA-N,76,non-addictive_only,457.68700000000024,88.41000000000001,3,6,6,3.5256000000000016,3,3,4,1,1
NEW00756,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,METHICILLIN,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,RJQXTJLFIWVMTO-TYNCELHUSA-N,78,non-addictive_only,380.42200000000014,105.17,2,6,5,0.9490999999999996,3,1,4,1,0
NEW01395,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,0,TETRABENAZINE,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,MKJIEFSOBYUXJB-UHFFFAOYSA-N,80,non-addictive_only,317.4290000000001,38.77,0,4,4,3.238100000000002,3,1,5,1,1
NEW03059,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,PHENETHICILLIN,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,NONJJLVGHLVQQM-JHXYUMNGSA-N,83,non-addictive_only,364.4230000000001,95.94000000000001,2,5,5,1.0856,3,1,4,1,0
NEW03511,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],0,FLUVASTATIN SODIUM,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,FJLGEFLZQAZZCD-VAWYXSNFSA-M,87,non-addictive_only,410.46500000000003,85.52,2,5,8,3.293400000000002,3,3,5,1,1
NEW03512,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,0,NABILONE,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,GECBBEABIDMGGL-UHFFFAOYSA-N,89,mixed,372.5490000000002,46.53,1,3,6,6.264000000000007,3,1,4,1,0
NEW01744,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0,AMLODIPINE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,HTIQEAQVCYTUBX-UHFFFAOYSA-N,92,non-addictive_only,408.88200000000006,99.88000000000001,2,7,8,2.266300000000001,2,1,4,1,0
NEW01584,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0,LEVONORGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,WWYNJERNGUHSAO-XUDSTZEESA-N,93,non-addictive_only,312.4530000000001,37.3,1,2,1,3.8826000000000036,4,0,5,1,1
NEW01271,O=P([O-])([O-])O.[Na+].[Na+],0,SODIUM PHOSPHATE,O=P([O-])([O-])O,NBIIXXVUZAFLBC-UHFFFAOYSA-L,94,non-addictive_only,95.978,83.42,1,3,0,-2.1926,0,0,4,1,0
NEW02202,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,TESTOSTERONE ENANTHATE,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VOCBWIIFXDYGNZ-IXKNJLPQSA-N,95,non-addictive_only,400.6030000000003,43.370000000000005,0,3,6,6.400500000000007,4,0,4,1,0
NEW01080,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,HPNSFSBZBAHARI-RUDMXATFSA-N,97,non-addictive_only,320.341,93.06000000000002,2,5,6,2.73322,2,1,4,1,0
NEW02143,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,CARBENICILLIN PHENYL,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,NZDASSHFKWDBBU-KVMCETHSSA-N,99,non-addictive_only,454.50400000000013,113.01,2,6,6,2.0075,4,2,4,1,0
NEW01197,NC(N)=O,0,UREA,NC(N)=O,XSQUKJJJFZCRTK-UHFFFAOYSA-N,102,non-addictive_only,60.056,69.11,2,1,0,-0.9762000000000002,0,0,4,1,0
NEW03259,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-],0,CLORAZEPATE DIPOTASSIUM,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,XDDJGVMJFWAHJX-UHFFFAOYSA-M,104,mixed,313.72,81.59,1,4,2,1.2479999999999993,3,2,5,1,1
NEW02434,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,0,OMEGA-3-ACID ETHYL ESTERS,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,ITNKVODZACVXDS-YNUSHXQLSA-N,105,non-addictive_only,356.5500000000002,26.3,0,2,15,7.027400000000007,0,0,3,1,0
NEW00910,C[N+](C)(C)CCO.[Cl-],0,CHOLINE CHLORIDE,C[N+](C)(C)CCO,OEYIOHPDSNJKLS-UHFFFAOYSA-N,106,non-addictive_only,104.17299999999999,20.23,1,1,2,-0.3150999999999999,0,0,4,1,0
NEW02084,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,0,FLUTEMETAMOL,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,VVECGOCJFKTUAX-UHFFFAOYSA-N,107,non-addictive_only,274.32000000000005,45.150000000000006,2,4,2,3.8497000000000012,3,3,5,1,1
NEW03139,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,0,FLORBETAPIR F 18,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,YNDIAUKFXKEXSV-CRYLGTRXSA-N,109,non-addictive_only,359.43193800000006,52.61,1,5,12,3.675200000000003,2,2,4,1,1
NEW01791,N[C@]1(C(=O)O)C[C@@H]([18F])C1,0,FLUCICLOVINE F18,N[C@]1(C(=O)O)C[C@@H]([18F])C1,NTEDWGYJNHZKQW-DGMDOPGDSA-N,110,non-addictive_only,132.124938,63.32000000000001,2,2,1,-0.09960000000000035,1,0,4,1,0
NEW02081,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,0,FLORBETABEN F18,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,NCWZOASIUQVOFA-FWZJPQCDSA-N,111,non-addictive_only,358.44393800000006,39.72,1,4,12,4.280200000000003,2,2,4,1,1
NEW02369,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,PERFLEXANE,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,112,non-addictive_only,338.03799999999995,0.0,0,0,3,4.652200000000001,0,0,5,1,1
NEW01866,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=[N+]([O-])[O-],0,METHYLATROPINE NITRATE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,PIPAJLPNWZMYQA-KNCRFDSUSA-N,116,non-addictive_only,304.41,46.53,1,3,4,2.0755,3,1,5,1,1
NEW02988,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)[O-].[K+],0,CANRENOATE POTASSIUM,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)[O-],PBKZPPIHUVSDNM-WNHSNXHDSA-M,117,non-addictive_only,357.47000000000014,77.42999999999999,1,4,3,2.5555000000000003,4,0,5,1,1
NEW03054,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C.O=S(=O)(O)c1ccc2ccccc2c1,0,LEVOPROPOXYPHENE NAPSYLATE,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,XLMALTXPSGQGBX-PGRDOPGGSA-N,118,mixed,339.47900000000016,29.54,0,3,8,4.275500000000004,2,2,5,1,1
NEW01669,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,NAFCILLIN,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,GPXLMGHLHQJAGZ-JTDSTZFVSA-N,119,non-addictive_only,414.4830000000001,95.94000000000001,2,5,5,2.4837999999999996,4,2,4,1,0
NEW02286,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+],0,ESOMEPRAZOLE SODIUM,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,MZXXONIZWOBROX-DEOSSOPVSA-N,120,non-addictive_only,344.4160000000001,81.4,0,5,5,2.5288400000000006,3,3,5,1,1
NEW01887,CN[C@@H](C)[C@@H](O)c1ccccc1,0,PSEUDOEPHEDRINE,CN[C@@H](C)[C@@H](O)c1ccccc1,KWGRBVOPPLSCSI-WCBMZHEXSA-N,121,mixed,165.236,32.26,2,2,3,1.3278999999999999,1,1,5,1,1
NEW01842,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0,ATROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,RKUNBYITZUJHSG-SPUOUPEWSA-N,122,non-addictive_only,289.37500000000006,49.769999999999996,1,4,4,1.9308999999999996,3,1,5,1,1
NEW01788,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0,PERMETHRIN,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,123,non-addictive_only,391.2940000000001,35.53,0,3,6,6.113300000000004,3,2,4,1,0
