compound_id,smiles,addiction_status,compound_name,parent_smiles,inchikey,butina_cluster_id,butina_cluster_type,bbb_MW,bbb_TPSA,bbb_HBD,bbb_HBA,bbb_RotB,bbb_clogP,bbb_rings,bbb_fr_ArRings,bbb_heuristic_score,bbb_permeable_heuristic,bbb_permeable_egg
NEW00061,CN1CCN(CC1)/C=C\2/C(=O)N3C(=N2)CN=C(C4=C3C=CC(=C4)[N+](=O)[O-])C5=CC=CC=C5Cl,1,Loprazolam,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,UTEFBSAVJNEPTR-RGEXLXHISA-N,2634,addictive_only,464.91300000000024,94.65,0,7,3,2.9331000000000014,5,2,4,1,0
NEW00060,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N,1,Lisdexamfetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,VOBHXZCDAVEXEY-JSGCOSHPSA-N,2635,addictive_only,263.38499999999993,81.14,3,3,8,1.1901,1,1,4,1,1
NEW00058,C1CC[C@@]23CCN([C@@H]([C@@H]2C1)CC4=C3C=C(C=C4)O)CC(=O)C5=CC=CC=C5,1,Levophenacylmorphan,O=C(CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1,RCYBMSQOSGJZLO-BGWNEDDSSA-N,2636,addictive_only,361.48500000000007,40.540000000000006,1,3,3,4.3335000000000035,5,2,5,1,1
NEW00054,CC1=NC(=NC=C1OC[C@]2(C[C@H]2C(=O)NC3=NC=C(C=C3)F)C4=CC(=CC=C4)F)C,1,Lemborexant,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,MUGXRYIUWFITCP-PGRDOPGGSA-N,2637,addictive_only,410.4240000000001,77.0,1,5,6,3.742040000000002,4,3,5,1,1
NEW00053,CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F.C(CC(=O)O)C(=O)O,1,Lasmiditan [2 4 6-trifluoro-N-(6-(1-methylpiperidine-4 carbonyl)pyridine-2-yl-benzamide],CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,XEDHVZKDSYZQBF-UHFFFAOYSA-N,2638,addictive_only,377.3660000000001,62.300000000000004,1,4,4,3.2757000000000014,3,2,5,1,1
NEW00052,CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1,1,Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,VPPJLAIAVCUEMN-GFCCVEGCSA-N,2639,addictive_only,250.298,67.42999999999999,2,3,6,0.4539000000000007,1,1,5,1,1
NEW00051,CCC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O,1,Ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,ALFGKMXHOUSVAD-UHFFFAOYSA-N,2640,addictive_only,247.33799999999994,40.54,1,3,3,2.3347000000000007,2,1,5,1,1
NEW00050,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C,1,Ketazolam,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,PWAJCNITSBZRBL-UHFFFAOYSA-N,2641,addictive_only,368.8200000000001,49.85000000000001,0,3,1,3.280100000000002,4,2,5,1,1
NEW00048,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3OC,1,JWH-250 (1-Pentyl-3-(2-methoxyphenylacetyl)indole),CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,FFLSJIQJQKDDCM-UHFFFAOYSA-N,2642,addictive_only,335.44700000000006,31.23,0,3,8,5.265500000000005,3,3,4,1,0
NEW00047,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3Cl,1,JWH-203 (1-Pentyl-3-(2-chlorophenylacetyl)indole),CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,YDINKDBAZJOSLV-UHFFFAOYSA-N,2643,addictive_only,339.8660000000001,22.0,0,2,7,5.910300000000005,3,3,4,1,0
NEW00046,C1COCCN1CCN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CC5=CC=CC=C54,1,JWH-200 (1-[2-(4-Morpholinyl)ethyl]-3-(1 naphthoyl)indole),O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,SZWYXJHTNGJPKU-UHFFFAOYSA-N,2644,addictive_only,384.47900000000016,34.47,0,4,5,4.357700000000004,5,4,5,1,1
NEW00045,CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)C,1,JWH-122 (1-Pentyl-3-(4-methyl-1-naphthoyl)indole),CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,HUKJQMKQFWYIHS-UHFFFAOYSA-N,2645,addictive_only,355.4810000000001,22.0,0,2,6,6.524120000000006,4,4,4,1,0
NEW00044,CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)OC,1,JWH-081 (1-Pentyl-3-(1-(4-methoxynaphthoyl)indole),CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,UBMPKJKGUQDHRM-UHFFFAOYSA-N,2646,addictive_only,371.4800000000001,31.23,0,3,7,6.224300000000006,4,4,4,1,0
NEW00040,CCC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,1,Isomethadone,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,IFKPLJWIEQBPGG-UHFFFAOYSA-N,2647,addictive_only,309.4530000000001,20.310000000000002,0,2,7,4.149500000000003,2,2,5,1,1
NEW00038,CC[C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,1,Ibogaine,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,HSIBGVUMFOSJPD-CFDPKNGZSA-N,2648,addictive_only,310.44100000000003,28.259999999999998,1,2,2,3.936600000000003,6,2,5,1,1
NEW00037,CCOC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O,1,Hydroxypethidine,CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1,WTJBNMUWRKPFRS-UHFFFAOYSA-N,2649,addictive_only,263.337,49.77,1,4,3,1.9186999999999999,2,1,5,1,1
NEW00036,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)CC4,1,Hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,WVLOADHCBXTIJK-YNHQPCIGSA-N,2650,addictive_only,285.34299999999996,49.77,1,4,0,1.6302999999999999,5,1,5,1,1
NEW00035,CN1CC[C@]23[C@@H]4[C@H](CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)O,1,Hydromorphinol,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5,AABLHGPVOULICI-BRJGLHKUSA-N,2651,addictive_only,303.358,73.16000000000001,3,5,0,0.5369999999999999,5,1,4,1,1
